year,team,opponent,date,game,Goals,Catches,Ds,Turnovers,Drops,Throwaways,Goals_against,Hold_pct,Break_pct
2016,San Francisco FlameThrowers,Los Angeles Aviators,2016-06-12,San Francisco FlameThrowers_Los Angeles Aviators_2016-06-12,22,225.0,7.0,42.0,4.0,38.0,27,0.5555555555555556,0.3181818181818182
2016,San Francisco FlameThrowers,San Diego Growlers,2016-04-02,San Francisco FlameThrowers_San Diego Growlers_2016-04-02,25,296.0,15.0,33.0,2.0,31.0,23,0.75,0.2916666666666667
2016,San Francisco FlameThrowers,San Diego Growlers,2016-04-23,San Francisco FlameThrowers_San Diego Growlers_2016-04-23,31,252.0,23.0,37.0,5.0,32.0,14,0.8666666666666667,0.6
2016,San Francisco FlameThrowers,San Diego Growlers,2016-06-26,San Francisco FlameThrowers_San Diego Growlers_2016-06-26,29,256.0,13.0,34.0,2.0,32.0,25,0.8,0.3103448275862069
2016,San Francisco FlameThrowers,San Jose Spiders,2016-04-16,San Francisco FlameThrowers_San Jose Spiders_2016-04-16,32,240.0,21.0,32.0,4.0,28.0,27,0.8148148148148148,0.3125
2016,San Francisco FlameThrowers,San Jose Spiders,2016-05-06,San Francisco FlameThrowers_San Jose Spiders_2016-05-06,32,262.0,14.0,25.0,3.0,22.0,25,0.8148148148148148,0.3333333333333333
2016,San Francisco FlameThrowers,San Jose Spiders,2016-06-18,San Francisco FlameThrowers_San Jose Spiders_2016-06-18,25,264.0,9.0,31.0,1.0,30.0,24,0.72,0.2916666666666667
2016,San Francisco FlameThrowers,San Jose Spiders,2016-07-09,San Francisco FlameThrowers_San Jose Spiders_2016-07-09,27,321.0,14.0,48.0,4.0,44.0,20,0.75,0.4444444444444444
2016,San Francisco FlameThrowers,Seattle Cascades,2016-04-09,San Francisco FlameThrowers_Seattle Cascades_2016-04-09,27,198.0,11.0,39.0,3.0,36.0,18,0.7894736842105263,0.46153846153846156
2016,San Francisco FlameThrowers,Seattle Cascades,2016-06-05,San Francisco FlameThrowers_Seattle Cascades_2016-06-05,25,204.0,11.0,40.0,2.0,38.0,28,0.7037037037037037,0.23076923076923078
2016,San Francisco FlameThrowers,Seattle Cascades,2016-07-17,San Francisco FlameThrowers_Seattle Cascades_2016-07-17,17,205.0,14.0,46.0,2.0,44.0,23,0.5652173913043478,0.23529411764705882
2016,San Francisco FlameThrowers,Vancouver Riptide,2016-05-14,San Francisco FlameThrowers_Vancouver Riptide_2016-05-14,22,226.0,14.0,36.0,0.0,36.0,18,0.7777777777777778,0.36363636363636365
2016,San Francisco FlameThrowers,Vancouver Riptide,2016-05-28,San Francisco FlameThrowers_Vancouver Riptide_2016-05-28,30,224.0,17.0,32.0,2.0,30.0,27,0.8928571428571429,0.1724137931034483
2016,San Francisco FlameThrowers,Vancouver Riptide,2016-06-03,San Francisco FlameThrowers_Vancouver Riptide_2016-06-03,27,232.0,11.0,33.0,4.0,29.0,28,0.6785714285714286,0.2962962962962963
2016,San Jose Spiders,Los Angeles Aviators,2016-06-04,San Jose Spiders_Los Angeles Aviators_2016-06-04,24,252.0,10.0,26.0,2.0,24.0,27,0.6923076923076923,0.24
2016,San Jose Spiders,Los Angeles Aviators,2016-06-11,San Jose Spiders_Los Angeles Aviators_2016-06-11,27,284.0,15.0,28.0,2.0,26.0,24,0.72,0.34615384615384615
2016,San Jose Spiders,San Diego Growlers,2016-06-05,San Jose Spiders_San Diego Growlers_2016-06-05,26,287.0,14.0,31.0,3.0,28.0,22,0.6666666666666666,0.4166666666666667
2016,San Jose Spiders,San Diego Growlers,2016-06-25,San Jose Spiders_San Diego Growlers_2016-06-25,24,208.0,14.0,39.0,2.0,37.0,20,0.7272727272727273,0.36363636363636365
2016,San Jose Spiders,San Diego Growlers,2016-07-02,San Jose Spiders_San Diego Growlers_2016-07-02,21,222.0,11.0,31.0,4.0,27.0,32,0.6129032258064516,0.09090909090909091
2016,San Jose Spiders,San Francisco FlameThrowers,2016-04-16,San Jose Spiders_San Francisco FlameThrowers_2016-04-16,27,265.0,12.0,39.0,4.0,35.0,32,0.6875,0.18518518518518517
2016,San Jose Spiders,San Francisco FlameThrowers,2016-05-06,San Jose Spiders_San Francisco FlameThrowers_2016-05-06,25,218.0,9.0,30.0,2.0,28.0,32,0.6666666666666666,0.18518518518518517
2016,San Jose Spiders,San Francisco FlameThrowers,2016-06-18,San Jose Spiders_San Francisco FlameThrowers_2016-06-18,24,228.0,12.0,24.0,2.0,22.0,25,0.7083333333333334,0.28
2016,San Jose Spiders,San Francisco FlameThrowers,2016-07-09,San Jose Spiders_San Francisco FlameThrowers_2016-07-09,20,147.0,17.0,46.0,6.0,40.0,27,0.5555555555555556,0.25
2016,San Jose Spiders,Seattle Cascades,2016-04-08,San Jose Spiders_Seattle Cascades_2016-04-08,26,231.0,11.0,28.0,6.0,22.0,25,0.72,0.3076923076923077
2016,San Jose Spiders,Seattle Cascades,2016-05-14,San Jose Spiders_Seattle Cascades_2016-05-14,26,175.0,14.0,37.0,3.0,34.0,27,0.7037037037037037,0.2692307692307692
2016,San Jose Spiders,Seattle Cascades,2016-05-20,San Jose Spiders_Seattle Cascades_2016-05-20,17,205.0,12.0,37.0,1.0,36.0,27,0.4642857142857143,0.25
2016,San Jose Spiders,Vancouver Riptide,2016-05-21,San Jose Spiders_Vancouver Riptide_2016-05-21,20,198.0,15.0,40.0,2.0,38.0,22,0.7391304347826086,0.15789473684210525
2016,San Jose Spiders,Vancouver Riptide,2016-05-29,San Jose Spiders_Vancouver Riptide_2016-05-29,27,252.0,13.0,37.0,1.0,36.0,17,0.8333333333333334,0.46153846153846156
2016,Seattle Cascades,Los Angeles Aviators,2016-05-01,Seattle Cascades_Los Angeles Aviators_2016-05-01,27,229.0,12.0,40.0,2.0,38.0,17,0.8333333333333334,0.46153846153846156
2016,Seattle Cascades,Los Angeles Aviators,2016-05-31,Seattle Cascades_Los Angeles Aviators_2016-05-31,27,0.0,11.0,28.0,2.0,26.0,26,0.7307692307692307,0.2962962962962963
2016,Seattle Cascades,Los Angeles Aviators,2016-07-07,Seattle Cascades_Los Angeles Aviators_2016-07-07,16,0.0,12.0,50.0,4.0,46.0,22,0.5238095238095238,0.29411764705882354
2016,Seattle Cascades,Los Angeles Aviators,2016-07-16,Seattle Cascades_Los Angeles Aviators_2016-07-16,31,221.0,11.0,23.0,2.0,21.0,23,0.782608695652174,0.41935483870967744
2016,Seattle Cascades,San Diego Growlers,2016-04-30,Seattle Cascades_San Diego Growlers_2016-04-30,25,195.0,11.0,34.0,2.0,32.0,16,0.9375,0.4
2016,Seattle Cascades,San Diego Growlers,2016-05-06,Seattle Cascades_San Diego Growlers_2016-05-06,23,0.0,13.0,28.0,2.0,26.0,19,0.7368421052631579,0.391304347826087
2016,Seattle Cascades,San Francisco FlameThrowers,2016-04-09,Seattle Cascades_San Francisco FlameThrowers_2016-04-09,18,211.0,7.0,42.0,4.0,38.0,27,0.5384615384615384,0.21052631578947367
2016,Seattle Cascades,San Francisco FlameThrowers,2016-06-05,Seattle Cascades_San Francisco FlameThrowers_2016-06-05,28,0.0,15.0,35.0,7.0,28.0,25,0.7692307692307693,0.2962962962962963
2016,Seattle Cascades,San Francisco FlameThrowers,2016-07-17,Seattle Cascades_San Francisco FlameThrowers_2016-07-17,23,244.0,24.0,42.0,5.0,37.0,17,0.7058823529411765,0.4782608695652174
2016,Seattle Cascades,San Jose Spiders,2016-04-08,Seattle Cascades_San Jose Spiders_2016-04-08,25,223.0,10.0,28.0,5.0,23.0,26,0.6923076923076923,0.28
2016,Seattle Cascades,San Jose Spiders,2016-05-14,Seattle Cascades_San Jose Spiders_2016-05-14,27,296.0,12.0,43.0,3.0,40.0,26,0.7307692307692307,0.2962962962962963
2016,Seattle Cascades,San Jose Spiders,2016-05-20,Seattle Cascades_San Jose Spiders_2016-05-20,27,1.0,19.0,28.0,4.0,24.0,17,0.75,0.5357142857142857
2016,Seattle Cascades,Vancouver Riptide,2016-04-02,Seattle Cascades_Vancouver Riptide_2016-04-02,25,53.0,13.0,41.0,9.0,32.0,21,0.6956521739130435,0.391304347826087
2016,Seattle Cascades,Vancouver Riptide,2016-04-16,Seattle Cascades_Vancouver Riptide_2016-04-16,24,240.0,5.0,34.0,3.0,31.0,34,0.5882352941176471,0.16666666666666666
2016,Seattle Cascades,Vancouver Riptide,2016-06-11,Seattle Cascades_Vancouver Riptide_2016-06-11,24,221.0,6.0,32.0,0.0,32.0,27,0.6538461538461539,0.28
2016,Seattle Cascades,Vancouver Riptide,2016-07-09,Seattle Cascades_Vancouver Riptide_2016-07-09,31,0.0,9.0,40.0,1.0,39.0,27,0.75,0.3333333333333333
2016,Toronto Rush,DC Breeze,2016-04-23,Toronto Rush_DC Breeze_2016-04-23,25,267.0,15.0,40.0,9.0,31.0,24,0.75,0.28
2016,Toronto Rush,DC Breeze,2016-04-30,Toronto Rush_DC Breeze_2016-04-30,24,245.0,11.0,40.0,2.0,38.0,23,0.6666666666666666,0.34782608695652173
2016,Toronto Rush,DC Breeze,2016-06-04,Toronto Rush_DC Breeze_2016-06-04,23,252.0,8.0,29.0,4.0,25.0,28,0.6785714285714286,0.17391304347826086
2016,Toronto Rush,DC Breeze,2016-07-23,Toronto Rush_DC Breeze_2016-07-23,23,230.0,20.0,47.0,8.0,39.0,21,0.6363636363636364,0.4090909090909091
2016,Toronto Rush,Dallas Roughnecks,2016-08-06,Toronto Rush_Dallas Roughnecks_2016-08-06,20,194.0,12.0,44.0,4.0,40.0,27,0.6153846153846154,0.19047619047619047
2016,Toronto Rush,Montreal Royal,2016-05-09,Toronto Rush_Montreal Royal_2016-05-09,27,228.0,15.0,48.0,7.0,41.0,31,0.5161290322580645,0.4074074074074074
2016,Toronto Rush,Montreal Royal,2016-05-29,Toronto Rush_Montreal Royal_2016-05-29,26,211.0,17.0,45.0,3.0,42.0,14,0.6923076923076923,0.6296296296296297
2016,Toronto Rush,Montreal Royal,2016-07-02,Toronto Rush_Montreal Royal_2016-07-02,29,208.0,15.0,24.0,4.0,20.0,18,1.0,0.4
2016,Toronto Rush,New York Empire,2016-05-14,Toronto Rush_New York Empire_2016-05-14,22,208.0,16.0,61.0,6.0,55.0,14,0.875,0.4
2016,Toronto Rush,New York Empire,2016-06-05,Toronto Rush_New York Empire_2016-06-05,27,230.0,15.0,31.0,3.0,28.0,21,0.75,0.42857142857142855
2016,Toronto Rush,New York Empire,2016-07-03,Toronto Rush_New York Empire_2016-07-03,22,246.0,16.0,24.0,2.0,22.0,20,0.6,0.45454545454545453
2016,Toronto Rush,Ottawa Outlaws,2016-05-01,Toronto Rush_Ottawa Outlaws_2016-05-01,32,196.0,20.0,40.0,9.0,31.0,15,0.9375,0.5483870967741935
2016,Toronto Rush,Ottawa Outlaws,2016-05-21,Toronto Rush_Ottawa Outlaws_2016-05-21,30,166.0,18.0,39.0,4.0,35.0,24,0.7916666666666666,0.36666666666666664
2016,Toronto Rush,Ottawa Outlaws,2016-05-28,Toronto Rush_Ottawa Outlaws_2016-05-28,35,186.0,18.0,38.0,5.0,33.0,20,0.9523809523809523,0.4411764705882353
2016,Toronto Rush,Philadelphia Phoenix,2016-04-24,Toronto Rush_Philadelphia Phoenix_2016-04-24,24,206.0,13.0,49.0,3.0,46.0,16,0.8666666666666667,0.44
2016,Toronto Rush,Philadelphia Phoenix,2016-06-11,Toronto Rush_Philadelphia Phoenix_2016-06-11,27,206.0,23.0,42.0,6.0,36.0,6,1.0,0.76
2016,Vancouver Riptide,Los Angeles Aviators,2016-06-18,Vancouver Riptide_Los Angeles Aviators_2016-06-18,24,210.0,11.0,29.0,5.0,24.0,31,0.7,0.12
2016,Vancouver Riptide,Los Angeles Aviators,2016-06-25,Vancouver Riptide_Los Angeles Aviators_2016-06-25,20,215.0,13.0,28.0,2.0,26.0,21,0.7,0.2857142857142857
2016,Vancouver Riptide,Los Angeles Aviators,2016-07-02,Vancouver Riptide_Los Angeles Aviators_2016-07-02,26,258.0,6.0,21.0,1.0,20.0,28,0.6551724137931034,0.28
2016,Vancouver Riptide,San Diego Growlers,2016-05-07,Vancouver Riptide_San Diego Growlers_2016-05-07,27,214.0,16.0,25.0,0.0,25.0,19,0.9473684210526315,0.3333333333333333
2016,Vancouver Riptide,San Diego Growlers,2016-06-19,Vancouver Riptide_San Diego Growlers_2016-06-19,25,211.0,19.0,45.0,5.0,40.0,23,0.6521739130434783,0.4
2016,Vancouver Riptide,San Francisco FlameThrowers,2016-05-14,Vancouver Riptide_San Francisco FlameThrowers_2016-05-14,18,219.0,11.0,40.0,6.0,34.0,22,0.6363636363636364,0.2222222222222222
2016,Vancouver Riptide,San Francisco FlameThrowers,2016-05-28,Vancouver Riptide_San Francisco FlameThrowers_2016-05-28,27,215.0,12.0,33.0,2.0,31.0,30,0.8275862068965517,0.10714285714285714
2016,Vancouver Riptide,San Francisco FlameThrowers,2016-06-04,Vancouver Riptide_San Francisco FlameThrowers_2016-06-04,29,248.0,13.0,32.0,1.0,31.0,27,0.7407407407407407,0.3103448275862069
2016,Vancouver Riptide,San Jose Spiders,2016-05-21,Vancouver Riptide_San Jose Spiders_2016-05-21,22,220.0,19.0,37.0,6.0,31.0,20,0.8421052631578947,0.2608695652173913
2016,Vancouver Riptide,San Jose Spiders,2016-05-29,Vancouver Riptide_San Jose Spiders_2016-05-29,17,186.0,15.0,36.0,8.0,28.0,27,0.5384615384615384,0.16666666666666666
2016,Vancouver Riptide,Seattle Cascades,2016-04-02,Vancouver Riptide_Seattle Cascades_2016-04-02,21,202.0,12.0,41.0,8.0,33.0,25,0.6086956521739131,0.30434782608695654
2016,Vancouver Riptide,Seattle Cascades,2016-04-16,Vancouver Riptide_Seattle Cascades_2016-04-16,34,242.0,16.0,27.0,2.0,25.0,24,0.8333333333333334,0.4117647058823529
2016,Vancouver Riptide,Seattle Cascades,2016-06-11,Vancouver Riptide_Seattle Cascades_2016-06-11,27,214.0,12.0,25.0,2.0,23.0,24,0.72,0.34615384615384615
2016,Vancouver Riptide,Seattle Cascades,2016-07-09,Vancouver Riptide_Seattle Cascades_2016-07-09,27,263.0,16.0,32.0,6.0,26.0,31,0.6666666666666666,0.25
2017,Atlanta Hustle,Austin Sol,2017-05-20,Atlanta Hustle_Austin Sol_2017-05-20,28,211.0,10.0,22.0,3.0,19.0,27,0.8076923076923077,0.2413793103448276
2017,Atlanta Hustle,Austin Sol,2017-06-04,Atlanta Hustle_Austin Sol_2017-06-04,27,206.0,10.0,27.0,3.0,24.0,24,0.7692307692307693,0.28
2017,Atlanta Hustle,Austin Sol,2017-06-25,Atlanta Hustle_Austin Sol_2017-06-25,25,243.0,16.0,39.0,5.0,34.0,26,0.8,0.19230769230769232
2017,Atlanta Hustle,Dallas Roughnecks,2017-04-30,Atlanta Hustle_Dallas Roughnecks_2017-04-30,24,212.0,10.0,42.0,4.0,38.0,29,0.6551724137931034,0.20833333333333334
2017,Atlanta Hustle,Dallas Roughnecks,2017-05-21,Atlanta Hustle_Dallas Roughnecks_2017-05-21,18,171.0,13.0,43.0,1.0,42.0,26,0.5769230769230769,0.16666666666666666
2017,Atlanta Hustle,Dallas Roughnecks,2017-06-24,Atlanta Hustle_Dallas Roughnecks_2017-06-24,19,218.0,17.0,39.0,5.0,34.0,21,0.7272727272727273,0.16666666666666666
2017,Atlanta Hustle,Jacksonville Cannons,2017-04-22,Atlanta Hustle_Jacksonville Cannons_2017-04-22,25,237.0,11.0,27.0,3.0,24.0,26,0.7692307692307693,0.2
2017,Atlanta Hustle,Jacksonville Cannons,2017-05-27,Atlanta Hustle_Jacksonville Cannons_2017-05-27,20,195.0,9.0,24.0,2.0,22.0,23,0.6956521739130435,0.2
2017,Atlanta Hustle,Jacksonville Cannons,2017-06-10,Atlanta Hustle_Jacksonville Cannons_2017-06-10,23,266.0,7.0,25.0,1.0,24.0,27,0.84,0.08
2017,Atlanta Hustle,Nashville NightWatch,2017-04-15,Atlanta Hustle_Nashville NightWatch_2017-04-15,37,233.0,12.0,29.0,2.0,27.0,27,0.9655172413793104,0.2571428571428571
2017,Atlanta Hustle,Nashville NightWatch,2017-05-13,Atlanta Hustle_Nashville NightWatch_2017-05-13,31,250.0,15.0,33.0,4.0,29.0,19,0.9473684210526315,0.41935483870967744
2017,Atlanta Hustle,Nashville NightWatch,2017-07-14,Atlanta Hustle_Nashville NightWatch_2017-07-14,27,277.0,15.0,27.0,1.0,26.0,22,0.8260869565217391,0.3076923076923077
2017,Atlanta Hustle,Raleigh Flyers,2017-04-01,Atlanta Hustle_Raleigh Flyers_2017-04-01,19,230.0,11.0,27.0,1.0,26.0,27,0.5925925925925926,0.15789473684210525
2017,Atlanta Hustle,Raleigh Flyers,2017-06-17,Atlanta Hustle_Raleigh Flyers_2017-06-17,21,275.0,9.0,25.0,4.0,21.0,24,0.6521739130434783,0.2727272727272727
2017,Austin Sol,Atlanta Hustle,2017-05-20,Austin Sol_Atlanta Hustle_2017-05-20,27,328.0,11.0,22.0,0.0,22.0,28,0.7586206896551724,0.19230769230769232
2017,Austin Sol,Atlanta Hustle,2017-06-04,Austin Sol_Atlanta Hustle_2017-06-04,24,213.0,4.0,35.0,0.0,35.0,27,0.76,0.19230769230769232
2017,Austin Sol,Atlanta Hustle,2017-06-25,Austin Sol_Atlanta Hustle_2017-06-25,26,295.0,15.0,40.0,2.0,38.0,25,0.8076923076923077,0.2
2017,Austin Sol,Dallas Roughnecks,2017-04-01,Austin Sol_Dallas Roughnecks_2017-04-01,17,232.0,11.0,42.0,9.0,33.0,21,0.7142857142857143,0.11764705882352941
2017,Austin Sol,Dallas Roughnecks,2017-04-22,Austin Sol_Dallas Roughnecks_2017-04-22,23,309.0,8.0,40.0,7.0,33.0,30,0.6551724137931034,0.16666666666666666
2017,Austin Sol,Dallas Roughnecks,2017-06-17,Austin Sol_Dallas Roughnecks_2017-06-17,24,220.0,15.0,40.0,2.0,38.0,27,0.6206896551724138,0.2727272727272727
2017,Austin Sol,Dallas Roughnecks,2017-07-15,Austin Sol_Dallas Roughnecks_2017-07-15,23,261.0,8.0,43.0,1.0,42.0,27,0.72,0.2
2017,Austin Sol,Jacksonville Cannons,2017-04-30,Austin Sol_Jacksonville Cannons_2017-04-30,22,211.0,12.0,53.0,9.0,44.0,30,0.6333333333333333,0.13636363636363635
2017,Austin Sol,Jacksonville Cannons,2017-07-08,Austin Sol_Jacksonville Cannons_2017-07-08,26,249.0,8.0,31.0,0.0,31.0,31,0.7333333333333333,0.14814814814814814
2017,Austin Sol,Nashville NightWatch,2017-05-07,Austin Sol_Nashville NightWatch_2017-05-07,30,208.0,21.0,53.0,0.0,53.0,11,1.0,0.6071428571428571
2017,Austin Sol,Nashville NightWatch,2017-06-03,Austin Sol_Nashville NightWatch_2017-06-03,28,80.0,13.0,30.0,1.0,29.0,24,0.72,0.37037037037037035
2017,Austin Sol,Nashville NightWatch,2017-07-01,Austin Sol_Nashville NightWatch_2017-07-01,27,214.0,16.0,45.0,5.0,40.0,21,0.782608695652174,0.36
2017,Austin Sol,Raleigh Flyers,2017-04-08,Austin Sol_Raleigh Flyers_2017-04-08,19,253.0,10.0,48.0,6.0,42.0,26,0.56,0.25
2017,Austin Sol,Raleigh Flyers,2017-04-29,Austin Sol_Raleigh Flyers_2017-04-29,23,218.0,4.0,31.0,4.0,27.0,28,0.6666666666666666,0.14285714285714285
2017,Chicago Wildfire,Detroit Mechanix,2017-04-29,Chicago Wildfire_Detroit Mechanix_2017-04-29,14,222.0,11.0,48.0,9.0,39.0,23,0.5238095238095238,0.1875
2017,Chicago Wildfire,Detroit Mechanix,2017-05-21,Chicago Wildfire_Detroit Mechanix_2017-05-21,21,154.0,27.0,78.0,15.0,63.0,11,0.9090909090909091,0.5238095238095238
2017,Chicago Wildfire,Detroit Mechanix,2017-06-25,Chicago Wildfire_Detroit Mechanix_2017-06-25,23,223.0,16.0,68.0,12.0,56.0,16,0.75,0.4782608695652174
2017,Chicago Wildfire,Indianapolis AlleyCats,2017-07-01,Chicago Wildfire_Indianapolis AlleyCats_2017-07-01,24,306.0,5.0,26.0,1.0,25.0,30,0.6206896551724138,0.24
2017,Chicago Wildfire,Indianapolis AlleyCats,2017-07-22,Chicago Wildfire_Indianapolis AlleyCats_2017-07-22,19,280.0,9.0,27.0,9.0,18.0,26,0.6296296296296297,0.1111111111111111
2017,Chicago Wildfire,Madison Radicals,2017-05-06,Chicago Wildfire_Madison Radicals_2017-05-06,16,436.0,9.0,30.0,1.0,29.0,18,0.5263157894736842,0.4
2017,Chicago Wildfire,Madison Radicals,2017-06-02,Chicago Wildfire_Madison Radicals_2017-06-02,20,353.0,10.0,21.0,2.0,19.0,21,0.7142857142857143,0.25
2017,Chicago Wildfire,Madison Radicals,2017-07-14,Chicago Wildfire_Madison Radicals_2017-07-14,17,381.0,8.0,20.0,1.0,19.0,26,0.52,0.2222222222222222
2017,Chicago Wildfire,Minnesota Wind Chill,2017-05-13,Chicago Wildfire_Minnesota Wind Chill_2017-05-13,17,335.0,15.0,37.0,3.0,34.0,20,0.6818181818181818,0.13333333333333333
2017,Chicago Wildfire,Minnesota Wind Chill,2017-05-28,Chicago Wildfire_Minnesota Wind Chill_2017-05-28,20,249.0,12.0,66.0,6.0,60.0,23,0.45454545454545453,0.47619047619047616
2017,Chicago Wildfire,Minnesota Wind Chill,2017-06-17,Chicago Wildfire_Minnesota Wind Chill_2017-06-17,12,260.0,10.0,37.0,6.0,31.0,23,0.5238095238095238,0.07142857142857142
2017,Chicago Wildfire,Pittsburgh Thunderbirds,2017-04-22,Chicago Wildfire_Pittsburgh Thunderbirds_2017-04-22,22,252.0,5.0,36.0,4.0,32.0,30,0.6,0.18181818181818182
2017,Chicago Wildfire,Pittsburgh Thunderbirds,2017-06-03,Chicago Wildfire_Pittsburgh Thunderbirds_2017-06-03,22,243.0,11.0,34.0,3.0,31.0,21,0.65,0.391304347826087
2017,Chicago Wildfire,Pittsburgh Thunderbirds,2017-07-02,Chicago Wildfire_Pittsburgh Thunderbirds_2017-07-02,20,193.0,14.0,41.0,6.0,35.0,21,0.6956521739130435,0.2222222222222222
2017,DC Breeze,Montreal Royal,2017-05-20,DC Breeze_Montreal Royal_2017-05-20,23,232.0,17.0,42.0,2.0,40.0,20,0.6842105263157895,0.4166666666666667
2017,DC Breeze,Montreal Royal,2017-06-17,DC Breeze_Montreal Royal_2017-06-17,22,194.0,9.0,36.0,3.0,33.0,27,0.7083333333333334,0.2
2017,DC Breeze,Montreal Royal,2017-08-11,DC Breeze_Montreal Royal_2017-08-11,28,248.0,16.0,31.0,2.0,29.0,16,0.9411764705882353,0.4444444444444444
2017,DC Breeze,New York Empire,2017-05-06,DC Breeze_New York Empire_2017-05-06,22,208.0,19.0,29.0,5.0,24.0,21,0.6666666666666666,0.36363636363636365
2017,DC Breeze,New York Empire,2017-05-27,DC Breeze_New York Empire_2017-05-27,28,253.0,6.0,16.0,1.0,15.0,25,0.84,0.25
2017,DC Breeze,New York Empire,2017-06-04,DC Breeze_New York Empire_2017-06-04,18,336.0,12.0,30.0,3.0,27.0,17,0.5789473684210527,0.4375
2017,DC Breeze,Ottawa Outlaws,2017-04-26,DC Breeze_Ottawa Outlaws_2017-04-26,29,246.0,14.0,38.0,2.0,36.0,24,0.76,0.35714285714285715
2017,DC Breeze,Ottawa Outlaws,2017-06-18,DC Breeze_Ottawa Outlaws_2017-06-18,28,195.0,21.0,72.0,9.0,63.0,13,0.8571428571428571,0.5925925925925926
2017,DC Breeze,Philadelphia Phoenix,2017-06-03,DC Breeze_Philadelphia Phoenix_2017-06-03,21,265.0,10.0,35.0,3.0,32.0,22,0.85,0.17391304347826086
2017,DC Breeze,Philadelphia Phoenix,2017-06-24,DC Breeze_Philadelphia Phoenix_2017-06-24,25,287.0,18.0,36.0,6.0,30.0,17,0.875,0.4230769230769231
2017,DC Breeze,Philadelphia Phoenix,2017-07-22,DC Breeze_Philadelphia Phoenix_2017-07-22,23,254.0,10.0,22.0,6.0,16.0,20,0.7619047619047619,0.3181818181818182
2017,DC Breeze,Raleigh Flyers,2017-04-22,DC Breeze_Raleigh Flyers_2017-04-22,21,185.0,14.0,48.0,8.0,40.0,23,0.6363636363636364,0.3181818181818182
2017,DC Breeze,Toronto Rush,2017-04-09,DC Breeze_Toronto Rush_2017-04-09,32,189.0,16.0,28.0,3.0,25.0,21,0.9130434782608695,0.36666666666666664
2017,DC Breeze,Toronto Rush,2017-05-13,DC Breeze_Toronto Rush_2017-05-13,20,206.0,5.0,33.0,4.0,29.0,26,0.6296296296296297,0.15789473684210525
2017,DC Breeze,Toronto Rush,2017-06-11,DC Breeze_Toronto Rush_2017-06-11,25,220.0,17.0,32.0,4.0,28.0,17,0.9411764705882353,0.36
2017,DC Breeze,Toronto Rush,2017-08-13,DC Breeze_Toronto Rush_2017-08-13,26,270.0,5.0,43.0,4.0,39.0,29,0.5483870967741935,0.375
2017,Dallas Roughnecks,Atlanta Hustle,2017-04-30,Dallas Roughnecks_Atlanta Hustle_2017-04-30,29,242.0,14.0,39.0,4.0,35.0,24,0.7916666666666666,0.3448275862068966
2017,Dallas Roughnecks,Atlanta Hustle,2017-05-21,Dallas Roughnecks_Atlanta Hustle_2017-05-21,26,297.0,16.0,40.0,4.0,36.0,18,0.8333333333333334,0.4230769230769231
2017,Dallas Roughnecks,Atlanta Hustle,2017-06-24,Dallas Roughnecks_Atlanta Hustle_2017-06-24,21,266.0,10.0,47.0,4.0,43.0,19,0.8333333333333334,0.2727272727272727
2017,Dallas Roughnecks,Austin Sol,2017-04-01,Dallas Roughnecks_Austin Sol_2017-04-01,21,219.0,13.0,39.0,3.0,36.0,17,0.8823529411764706,0.2857142857142857
2017,Dallas Roughnecks,Austin Sol,2017-04-22,Dallas Roughnecks_Austin Sol_2017-04-22,30,167.0,17.0,35.0,2.0,33.0,24,0.8,0.3448275862068966
2017,Dallas Roughnecks,Austin Sol,2017-06-17,Dallas Roughnecks_Austin Sol_2017-06-17,27,202.0,12.0,44.0,1.0,43.0,24,0.7272727272727273,0.3793103448275862
2017,Dallas Roughnecks,Austin Sol,2017-07-15,Dallas Roughnecks_Austin Sol_2017-07-15,27,251.0,15.0,36.0,2.0,34.0,23,0.8,0.28
2017,Dallas Roughnecks,Jacksonville Cannons,2017-05-12,Dallas Roughnecks_Jacksonville Cannons_2017-05-12,22,193.0,11.0,29.0,2.0,27.0,24,0.75,0.18181818181818182
2017,Dallas Roughnecks,Jacksonville Cannons,2017-07-07,Dallas Roughnecks_Jacksonville Cannons_2017-07-07,27,275.0,7.0,20.0,1.0,19.0,28,0.75,0.2222222222222222
2017,Dallas Roughnecks,Jacksonville Cannons,2017-07-29,Dallas Roughnecks_Jacksonville Cannons_2017-07-29,22,270.0,9.0,31.0,2.0,29.0,12,0.8181818181818182,0.5652173913043478
2017,Dallas Roughnecks,Madison Radicals,2017-06-03,Dallas Roughnecks_Madison Radicals_2017-06-03,23,349.0,13.0,32.0,4.0,28.0,17,0.7222222222222222,0.45454545454545453
2017,Dallas Roughnecks,Nashville NightWatch,2017-04-29,Dallas Roughnecks_Nashville NightWatch_2017-04-29,27,217.0,21.0,43.0,3.0,40.0,8,1.0,0.68
2017,Dallas Roughnecks,Nashville NightWatch,2017-05-06,Dallas Roughnecks_Nashville NightWatch_2017-05-06,32,227.0,17.0,36.0,3.0,33.0,23,0.9565217391304348,0.3125
2017,Dallas Roughnecks,Raleigh Flyers,2017-04-09,Dallas Roughnecks_Raleigh Flyers_2017-04-09,33,202.0,26.0,86.0,5.0,81.0,18,1.0,0.47058823529411764
2017,Dallas Roughnecks,Raleigh Flyers,2017-05-13,Dallas Roughnecks_Raleigh Flyers_2017-05-13,25,279.0,8.0,25.0,5.0,20.0,32,0.696969696969697,0.08333333333333333
